case_id,case_year,justice_name,advocate_name,utt_id_first,utt_id_last,advocate_gender,num_utts,num_utts_adv,num_utts_justice,num_toks_total,num_toks_adv,num_toks_justice,advocate_ideology,justice_ideology,adv_experience_int,adv_experience_bin,female_issue,num_adv_utts_interrupted,num_justice_utts_interrupted,adv_interruption_rate,justice_interruption_rate,num_adv_disfl,num_justice_disfl,num_adv_toks_in_utts_interrupted,num_justice_toks_in_utts_interrupted,justice_gender,adv_ideology_gender,ideology_matches
2013_12-873,2013,Antonin Scalia,Steven B. Loy,22965__0_031,22965__0_036,M,6,3,3,139,90,49,conservative,conservative,0,0,0,2,2,22.22222222222222,40.816326530612244,3,2,87,20,M,M-conservative,1
2013_12-873,2013,Ruth Bader Ginsburg,Steven B. Loy,22965__0_037,22965__0_048,M,12,6,6,680,423,257,conservative,liberal,0,0,0,4,0,9.456264775413711,0.0,11,7,340,0,F,M-conservative,0
2013_12-873,2013,Elena Kagan,Steven B. Loy,22965__0_051,22965__0_054,M,4,2,2,454,294,160,conservative,liberal,0,0,0,0,0,0.0,0.0,5,3,0,0,F,M-conservative,0
2013_12-873,2013,Antonin Scalia,Steven B. Loy,22965__0_059,22965__0_064,M,6,3,3,272,108,164,conservative,conservative,0,0,0,2,0,18.51851851851852,0.0,3,6,72,0,M,M-conservative,1
2013_12-873,2013,Samuel A. Alito Jr.,Jameson R. Jones,22965__1_002,22965__1_005,M,4,2,2,342,258,84,liberal,conservative,0,0,0,0,0,0.0,0.0,0,0,0,0,M,M-liberal,0
2013_12-873,2013,Samuel A. Alito Jr.,Jameson R. Jones,22965__1_008,22965__1_013,M,6,3,3,478,324,154,liberal,conservative,0,0,0,0,0,0.0,0.0,0,0,0,0,M,M-liberal,0
2013_12-873,2013,Ruth Bader Ginsburg,Jameson R. Jones,22965__1_018,22965__1_021,M,4,2,2,90,60,30,liberal,liberal,0,0,0,0,0,0.0,0.0,0,0,0,0,F,M-liberal,1
2013_12-873,2013,Stephen G. Breyer,Jameson R. Jones,22965__1_022,22965__1_025,M,4,2,2,255,87,168,liberal,liberal,0,0,0,0,0,0.0,0.0,0,3,0,0,M,M-liberal,1
2013_12-873,2013,Samuel A. Alito Jr.,Jameson R. Jones,22965__1_028,22965__1_031,M,4,2,2,311,223,88,liberal,conservative,0,0,0,0,0,0.0,0.0,2,1,0,0,M,M-liberal,0
2013_12-873,2013,Elena Kagan,Jameson R. Jones,22965__1_034,22965__1_041,M,8,4,4,323,121,202,liberal,liberal,0,0,0,3,0,24.793388429752067,0.0,3,1,80,0,F,M-liberal,1
2013_12-873,2013,Sonia Sotomayor,Jameson R. Jones,22965__1_044,22965__1_047,M,4,2,2,344,188,156,liberal,liberal,0,0,0,0,0,0.0,0.0,0,5,0,0,F,M-liberal,1
2013_12-873,2013,Stephen G. Breyer,Jameson R. Jones,22965__1_065,22965__1_068,M,4,2,2,319,95,224,liberal,liberal,0,0,0,0,0,0.0,0.0,1,9,0,0,M,M-liberal,1
2013_12-873,2013,Ruth Bader Ginsburg,Steven B. Loy,22965__2_000,22965__2_005,M,6,3,3,385,288,97,conservative,liberal,0,0,0,1,0,3.4722222222222223,0.0,5,2,146,0,F,M-conservative,0
2014_13-854,2014,Samuel A. Alito Jr.,William M. Jay,23300__0_005,23300__0_012,M,8,4,4,483,358,125,conservative,conservative,6,1,0,1,0,2.793296089385475,0.0,14,2,29,0,M,M-conservative,1
2014_13-854,2014,Sonia Sotomayor,William M. Jay,23300__0_013,23300__0_020,M,8,4,4,406,314,92,conservative,liberal,6,1,0,2,0,6.369426751592357,0.0,6,2,114,0,F,M-conservative,0
2014_13-854,2014,Anthony M. Kennedy,William M. Jay,23300__0_021,23300__0_024,M,4,2,2,238,96,142,conservative,conservative,6,1,0,1,0,10.416666666666666,0.0,2,1,8,0,M,M-conservative,1
2014_13-854,2014,Antonin Scalia,William M. Jay,23300__0_025,23300__0_028,M,4,2,2,142,92,50,conservative,conservative,6,1,0,0,0,0.0,0.0,2,2,0,0,M,M-conservative,1
2014_13-854,2014,John G. Roberts Jr.,William M. Jay,23300__0_029,23300__0_032,M,4,2,2,190,136,54,conservative,conservative,6,1,0,0,0,0.0,0.0,6,1,0,0,M,M-conservative,1
2014_13-854,2014,Ruth Bader Ginsburg,William M. Jay,23300__0_033,23300__0_040,M,8,4,4,499,382,117,conservative,liberal,6,1,0,1,0,2.6178010471204187,0.0,7,5,90,0,F,M-conservative,0
2014_13-854,2014,Stephen G. Breyer,William M. Jay,23300__0_054,23300__0_063,M,10,5,5,438,153,285,conservative,liberal,6,1,0,1,0,6.5359477124183005,0.0,4,0,2,0,M,M-conservative,0
2014_13-854,2014,Stephen G. Breyer,Carter G. Phillips,23300__2_000,23300__2_009,M,10,5,5,699,292,407,liberal,liberal,13,1,0,3,0,10.273972602739725,0.0,5,10,50,0,M,M-liberal,1
2014_13-854,2014,Elena Kagan,Carter G. Phillips,23300__2_012,23300__2_017,M,6,3,3,318,253,65,liberal,liberal,13,1,0,1,1,3.952569169960474,15.384615384615385,9,1,3,3,F,M-liberal,1
2014_13-854,2014,Stephen G. Breyer,Carter G. Phillips,23300__2_018,23300__2_023,M,6,3,3,266,116,150,liberal,liberal,13,1,0,2,1,17.24137931034483,6.666666666666667,6,0,82,4,M,M-liberal,1
2014_13-854,2014,Stephen G. Breyer,Carter G. Phillips,23300__2_028,23300__2_031,M,4,2,2,610,429,181,liberal,liberal,13,1,0,1,0,2.331002331002331,0.0,14,5,35,0,M,M-liberal,1
2014_13-854,2014,Anthony M. Kennedy,Carter G. Phillips,23300__2_037,23300__2_040,M,4,2,2,73,27,46,liberal,conservative,13,1,0,1,0,37.03703703703704,0.0,0,1,17,0,M,M-liberal,0
2014_13-854,2014,Antonin Scalia,Carter G. Phillips,23300__2_041,23300__2_046,M,6,3,3,267,174,93,liberal,conservative,13,1,0,1,0,5.747126436781609,0.0,3,1,2,0,M,M-liberal,0
2014_13-854,2014,Antonin Scalia,Carter G. Phillips,23300__2_050,23300__2_053,M,4,2,2,97,77,20,liberal,conservative,13,1,0,0,0,0.0,0.0,2,0,0,0,M,M-liberal,0
2014_13-854,2014,Samuel A. Alito Jr.,Carter G. Phillips,23300__2_054,23300__2_061,M,8,4,4,324,138,186,liberal,conservative,13,1,0,1,1,7.246376811594203,5.376344086021505,1,4,14,10,M,M-liberal,0
2014_13-854,2014,Stephen G. Breyer,Carter G. Phillips,23300__2_062,23300__2_065,M,4,2,2,170,138,32,liberal,liberal,13,1,0,1,0,7.246376811594203,0.0,2,0,129,0,M,M-liberal,1
2014_13-854,2014,Elena Kagan,Carter G. Phillips,23300__2_066,23300__2_075,M,10,5,5,327,154,173,liberal,liberal,13,1,0,1,1,6.4935064935064934,5.780346820809249,6,1,31,29,F,M-liberal,1
2014_13-854,2014,Sonia Sotomayor,Carter G. Phillips,23300__2_076,23300__2_079,M,4,2,2,291,197,94,liberal,liberal,13,1,0,1,0,5.0761421319796955,0.0,4,0,194,0,F,M-liberal,1
2014_13-854,2014,Stephen G. Breyer,Carter G. Phillips,23300__2_080,23300__2_085,M,6,3,3,400,230,170,liberal,liberal,13,1,0,0,0,0.0,0.0,3,1,0,0,M,M-liberal,1
2014_13-854,2014,Ruth Bader Ginsburg,William M. Jay,23300__3_000,23300__3_003,M,4,2,2,265,235,30,conservative,liberal,6,1,0,0,0,0.0,0.0,2,0,0,0,F,M-conservative,0
2014_13-854,2014,Sonia Sotomayor,William M. Jay,23300__3_004,23300__3_007,M,4,2,2,295,243,52,conservative,liberal,6,1,0,1,0,4.11522633744856,0.0,4,0,29,0,F,M-conservative,0
2014_13-9972,2014,Antonin Scalia,Shannon P. O'Connor,23226__0_008,23226__0_017,M,10,5,5,152,53,99,liberal,conservative,0,0,0,3,1,56.60377358490566,10.1010101010101,7,2,24,2,M,M-liberal,0
2014_13-9972,2014,Anthony M. Kennedy,Shannon P. O'Connor,23226__0_020,23226__0_023,M,4,2,2,238,52,186,liberal,conservative,0,0,0,2,0,38.46153846153846,0.0,1,2,52,0,M,M-liberal,0
2014_13-9972,2014,Antonin Scalia,Shannon P. O'Connor,23226__0_037,23226__0_050,M,14,7,7,434,150,284,liberal,conservative,0,0,0,3,1,20.0,3.5211267605633805,4,2,45,30,M,M-liberal,0
2014_13-9972,2014,Samuel A. Alito Jr.,Shannon P. O'Connor,23226__0_055,23226__0_064,M,10,5,5,262,114,148,liberal,conservative,0,0,0,3,0,26.31578947368421,0.0,8,2,104,0,M,M-liberal,0
2014_13-9972,2014,Antonin Scalia,Shannon P. O'Connor,23226__0_069,23226__0_086,M,18,9,9,366,142,224,liberal,conservative,0,0,0,5,0,35.2112676056338,0.0,11,5,77,0,M,M-liberal,0
2014_13-9972,2014,John G. Roberts Jr.,Shannon P. O'Connor,23226__0_087,23226__0_092,M,6,3,3,221,73,148,liberal,conservative,0,0,0,1,0,13.698630136986301,0.0,1,3,4,0,M,M-liberal,0
2014_13-9972,2014,John G. Roberts Jr.,Shannon P. O'Connor,23226__0_098,23226__0_103,M,6,3,3,149,88,61,liberal,conservative,0,0,0,1,1,11.363636363636363,16.39344262295082,3,2,56,8,M,M-liberal,0
2014_13-9972,2014,Ruth Bader Ginsburg,Shannon P. O'Connor,23226__0_104,23226__0_111,M,8,4,4,233,180,53,liberal,liberal,0,0,0,0,0,0.0,0.0,12,0,0,0,F,M-liberal,1
2014_13-9972,2014,Sonia Sotomayor,Shannon P. O'Connor,23226__0_112,23226__0_123,M,12,6,6,388,227,161,liberal,liberal,0,0,0,4,0,17.621145374449338,0.0,11,2,52,0,F,M-liberal,1
2014_13-9972,2014,Samuel A. Alito Jr.,Shannon P. O'Connor,23226__0_126,23226__0_129,M,4,2,2,312,101,211,liberal,conservative,0,0,0,0,0,0.0,0.0,3,5,0,0,M,M-liberal,0
2014_13-9972,2014,Ruth Bader Ginsburg,Shannon P. O'Connor,23226__0_130,23226__0_133,M,4,2,2,122,41,81,liberal,liberal,0,0,0,1,1,24.390243902439025,12.345679012345679,1,2,38,52,F,M-liberal,1
2014_13-9972,2014,John G. Roberts Jr.,Shannon P. O'Connor,23226__0_134,23226__0_139,M,6,3,3,479,196,283,liberal,conservative,0,0,0,0,0,0.0,0.0,2,5,0,0,M,M-liberal,0
2014_13-9972,2014,Samuel A. Alito Jr.,Shannon P. O'Connor,23226__0_267,23226__0_270,M,4,2,2,504,348,156,liberal,conservative,0,0,0,1,0,2.8735632183908044,0.0,6,5,103,0,M,M-liberal,0
2012_11-796,2012,John G. Roberts Jr.,Mark P. Walters,21396__0_001,21396__0_006,M,6,3,3,254,176,78,liberal,conservative,0,0,0,1,0,5.681818181818182,0.0,1,0,63,0,M,M-liberal,0
2012_11-796,2012,Antonin Scalia,Mark P. Walters,21396__0_007,21396__0_012,M,6,3,3,266,162,104,liberal,conservative,0,0,0,1,0,6.172839506172839,0.0,2,0,13,0,M,M-liberal,0
2012_11-796,2012,Stephen G. Breyer,Mark P. Walters,21396__0_015,21396__0_020,M,6,3,3,755,243,512,liberal,liberal,0,0,0,0,0,0.0,0.0,3,1,0,0,M,M-liberal,1
2012_11-796,2012,Ruth Bader Ginsburg,Mark P. Walters,21396__0_021,21396__0_028,M,8,4,4,231,99,132,liberal,liberal,0,0,0,1,1,10.1010101010101,7.575757575757576,2,6,43,3,F,M-liberal,1
2012_11-796,2012,Stephen G. Breyer,Mark P. Walters,21396__0_029,21396__0_034,M,6,3,3,420,138,282,liberal,liberal,0,0,0,1,0,7.246376811594203,0.0,1,2,5,0,M,M-liberal,1
2012_11-796,2012,Sonia Sotomayor,Mark P. Walters,21396__0_041,21396__0_046,M,6,3,3,203,126,77,liberal,liberal,0,0,0,1,1,7.936507936507937,12.987012987012987,2,2,3,38,F,M-liberal,1
2012_11-796,2012,Anthony M. Kennedy,Mark P. Walters,21396__0_053,21396__0_056,M,4,2,2,232,134,98,liberal,conservative,0,0,0,1,0,7.462686567164179,0.0,4,1,20,0,M,M-liberal,0
2012_11-796,2012,Anthony M. Kennedy,Mark P. Walters,21396__0_064,21396__0_067,M,4,2,2,313,254,59,liberal,conservative,0,0,0,2,0,7.874015748031496,0.0,6,2,254,0,M,M-liberal,0
2012_11-796,2012,Antonin Scalia,Mark P. Walters,21396__0_070,21396__0_073,M,4,2,2,106,88,18,liberal,conservative,0,0,0,1,0,11.363636363636363,0.0,3,1,82,0,M,M-liberal,0
2012_11-796,2012,John G. Roberts Jr.,Mark P. Walters,21396__0_074,21396__0_079,M,6,3,3,126,57,69,liberal,conservative,0,0,0,1,0,17.54385964912281,0.0,2,1,52,0,M,M-liberal,0
2012_11-796,2012,Antonin Scalia,Mark P. Walters,21396__0_080,21396__0_087,M,8,4,4,137,66,71,liberal,conservative,0,0,0,2,0,30.303030303030305,0.0,3,1,23,0,M,M-liberal,0
2012_11-796,2012,Ruth Bader Ginsburg,Seth P. Waxman,21396__2_000,21396__2_003,M,4,2,2,620,567,53,conservative,liberal,6,1,0,0,1,0.0,18.867924528301888,5,5,0,27,F,M-conservative,0
2012_11-796,2012,Antonin Scalia,Seth P. Waxman,21396__2_004,21396__2_009,M,6,3,3,546,506,40,conservative,conservative,6,1,0,0,1,0.0,25.0,12,1,0,17,M,M-conservative,1
2012_11-796,2012,Elena Kagan,Seth P. Waxman,21396__2_010,21396__2_015,M,6,3,3,578,363,215,conservative,liberal,6,1,0,3,0,8.264462809917354,0.0,11,3,363,0,F,M-conservative,0
2012_11-796,2012,Stephen G. Breyer,Seth P. Waxman,21396__2_016,21396__2_035,M,20,10,10,1092,710,382,conservative,liberal,6,1,0,5,2,7.042253521126761,5.2356020942408374,20,17,42,19,M,M-conservative,0
2012_11-796,2012,Sonia Sotomayor,Seth P. Waxman,21396__2_038,21396__2_051,M,14,7,7,723,532,191,conservative,liberal,6,1,0,3,3,5.639097744360902,15.706806282722512,17,6,262,79,F,M-conservative,0
2012_11-796,2012,Stephen G. Breyer,Seth P. Waxman,21396__2_054,21396__2_065,M,12,6,6,461,306,155,conservative,liberal,6,1,0,4,0,13.071895424836601,0.0,8,1,294,0,M,M-conservative,0
2012_11-796,2012,Anthony M. Kennedy,Seth P. Waxman,21396__2_066,21396__2_069,M,4,2,2,189,51,138,conservative,conservative,6,1,0,1,0,19.607843137254903,0.0,0,1,23,0,M,M-conservative,1
2012_11-796,2012,Stephen G. Breyer,Mark P. Walters,21396__3_004,21396__3_015,M,12,6,6,438,280,158,liberal,liberal,0,0,0,3,1,10.714285714285714,6.329113924050633,5,5,143,29,M,M-liberal,1
2016_15-537,2016,Anthony M. Kennedy,Lisa S. Blatt,24145__0_001,24145__0_004,F,4,2,2,236,121,115,liberal,conservative,1,1,0,0,0,0.0,0.0,1,2,0,0,M,F-liberal,0
2016_15-537,2016,Elena Kagan,Lisa S. Blatt,24145__0_007,24145__0_016,F,10,5,5,722,324,398,liberal,liberal,1,1,0,1,1,3.0864197530864197,2.512562814070352,4,3,5,69,F,F-liberal,1
2016_15-537,2016,Ruth Bader Ginsburg,Lisa S. Blatt,24145__0_019,24145__0_024,F,6,3,3,186,89,97,liberal,liberal,1,1,0,2,1,22.471910112359552,10.309278350515465,2,2,82,4,F,F-liberal,1
2016_15-537,2016,Sonia Sotomayor,Lisa S. Blatt,24145__0_025,24145__0_028,F,4,2,2,279,169,110,liberal,liberal,1,1,0,1,1,5.9171597633136095,9.090909090909092,1,0,91,94,F,F-liberal,1
2016_15-537,2016,Anthony M. Kennedy,Lisa S. Blatt,24145__0_034,24145__0_041,F,8,4,4,211,129,82,liberal,conservative,1,1,0,3,0,23.25581395348837,0.0,4,1,102,0,M,F-liberal,0
2016_15-537,2016,Ruth Bader Ginsburg,Lisa S. Blatt,24145__0_042,24145__0_049,F,8,4,4,372,197,175,liberal,liberal,1,1,0,0,1,0.0,5.714285714285714,4,1,0,55,F,F-liberal,1
2016_15-537,2016,Anthony M. Kennedy,Lisa S. Blatt,24145__0_050,24145__0_055,F,6,3,3,252,135,117,liberal,conservative,1,1,0,1,0,7.407407407407407,0.0,2,0,21,0,M,F-liberal,0
2016_15-537,2016,Elena Kagan,Lisa S. Blatt,24145__0_056,24145__0_069,F,14,7,7,578,338,240,liberal,liberal,1,1,0,3,0,8.875739644970414,0.0,8,2,93,0,F,F-liberal,1
2016_15-537,2016,Anthony M. Kennedy,Lisa S. Blatt,24145__0_076,24145__0_083,F,8,4,4,129,63,66,liberal,conservative,1,1,0,1,1,15.873015873015873,15.151515151515152,1,5,14,7,M,F-liberal,0
2016_15-537,2016,Ruth Bader Ginsburg,Lisa S. Blatt,24145__0_086,24145__0_093,F,8,4,4,534,403,131,liberal,liberal,1,1,0,3,0,7.444168734491315,0.0,5,3,261,0,F,F-liberal,1
2016_15-537,2016,Elena Kagan,Elizabeth B. Prelogar,24145__1_004,24145__1_007,F,4,2,2,245,207,38,conservative,liberal,2,1,0,0,1,0.0,26.31578947368421,4,1,0,6,F,F-conservative,0
2016_15-537,2016,John G. Roberts Jr.,Elizabeth B. Prelogar,24145__1_011,24145__1_016,F,6,3,3,351,194,157,conservative,conservative,2,1,0,2,0,10.309278350515465,0.0,1,5,52,0,M,F-conservative,1
2016_15-537,2016,Elena Kagan,Elizabeth B. Prelogar,24145__1_017,24145__1_020,F,4,2,2,399,205,194,conservative,liberal,2,1,0,0,0,0.0,0.0,2,4,0,0,F,F-conservative,0
2016_15-537,2016,Samuel A. Alito Jr.,Elizabeth B. Prelogar,24145__1_023,24145__1_026,F,4,2,2,277,196,81,conservative,conservative,2,1,0,1,0,5.1020408163265305,0.0,1,0,36,0,M,F-conservative,1
2016_15-537,2016,Elena Kagan,Elizabeth B. Prelogar,24145__1_027,24145__1_032,F,6,3,3,732,468,264,conservative,liberal,2,1,0,2,0,4.273504273504273,0.0,2,2,108,0,F,F-conservative,0
2016_15-537,2016,Samuel A. Alito Jr.,Elizabeth B. Prelogar,24145__1_033,24145__1_042,F,10,5,5,639,546,93,conservative,conservative,2,1,0,1,0,1.8315018315018314,0.0,4,0,7,0,M,F-conservative,1
2013_13-483,2013,Samuel A. Alito Jr.,Tejinder Singh,23475__0_001,23475__0_008,M,8,4,4,589,459,130,liberal,conservative,0,0,0,3,0,6.5359477124183005,0.0,4,4,274,0,M,M-liberal,0
2013_13-483,2013,Sonia Sotomayor,Tejinder Singh,23475__0_009,23475__0_012,M,4,2,2,388,276,112,liberal,liberal,0,0,0,2,0,7.246376811594203,0.0,3,2,276,0,F,M-liberal,1
2013_13-483,2013,Ruth Bader Ginsburg,Tejinder Singh,23475__0_013,23475__0_018,M,6,3,3,304,238,66,liberal,liberal,0,0,0,1,0,4.201680672268908,0.0,3,1,4,0,F,M-liberal,1
2013_13-483,2013,John G. Roberts Jr.,Tejinder Singh,23475__0_021,23475__0_024,M,4,2,2,310,257,53,liberal,conservative,0,0,0,0,0,0.0,0.0,2,1,0,0,M,M-liberal,0
2013_13-483,2013,Elena Kagan,Tejinder Singh,23475__0_025,23475__0_028,M,4,2,2,167,131,36,liberal,liberal,0,0,0,0,0,0.0,0.0,1,0,0,0,F,M-liberal,1
2013_13-483,2013,Stephen G. Breyer,Tejinder Singh,23475__0_029,23475__0_034,M,6,3,3,275,105,170,liberal,liberal,0,0,0,1,0,9.523809523809524,0.0,2,0,16,0,M,M-liberal,1
2013_13-483,2013,John G. Roberts Jr.,Tejinder Singh,23475__0_035,23475__0_038,M,4,2,2,355,187,168,liberal,conservative,0,0,0,1,0,5.347593582887701,0.0,2,2,115,0,M,M-liberal,0
2013_13-483,2013,Sonia Sotomayor,Tejinder Singh,23475__0_039,23475__0_042,M,4,2,2,383,325,58,liberal,liberal,0,0,0,1,0,3.076923076923077,0.0,1,0,205,0,F,M-liberal,1
2013_13-316,2013,Samuel A. Alito Jr.,Kevin K. Russell,23204__0_007,23204__0_012,M,6,3,3,308,205,103,liberal,conservative,3,1,0,2,0,9.75609756097561,0.0,4,4,71,0,M,M-liberal,0
2013_13-316,2013,Antonin Scalia,Kevin K. Russell,23204__0_013,23204__0_018,M,6,3,3,146,75,71,liberal,conservative,3,1,0,1,0,13.333333333333334,0.0,2,3,50,0,M,M-liberal,0
2013_13-316,2013,Samuel A. Alito Jr.,Kevin K. Russell,23204__0_021,23204__0_026,M,6,3,3,323,168,155,liberal,conservative,3,1,0,1,0,5.9523809523809526,0.0,2,2,8,0,M,M-liberal,0
2013_13-316,2013,Sonia Sotomayor,Kevin K. Russell,23204__0_029,23204__0_032,M,4,2,2,121,50,71,liberal,liberal,3,1,0,1,0,20.0,0.0,1,3,45,0,F,M-liberal,1
2013_13-316,2013,Anthony M. Kennedy,Kevin K. Russell,23204__0_037,23204__0_050,M,14,7,7,757,615,142,liberal,conservative,3,1,0,3,0,4.878048780487805,0.0,10,5,149,0,M,M-liberal,0
2013_13-316,2013,Antonin Scalia,Kevin K. Russell,23204__0_053,23204__0_058,M,6,3,3,361,308,53,liberal,conservative,3,1,0,2,0,6.4935064935064934,0.0,6,1,191,0,M,M-liberal,0
2013_13-316,2013,Antonin Scalia,Kevin K. Russell,23204__0_063,23204__0_070,M,8,4,4,336,244,92,liberal,conservative,3,1,0,2,1,8.19672131147541,10.869565217391305,6,7,138,15,M,M-liberal,0
2013_13-316,2013,Stephen G. Breyer,Kevin K. Russell,23204__0_071,23204__0_082,M,12,6,6,699,324,375,liberal,liberal,3,1,0,5,1,15.432098765432098,2.6666666666666665,7,5,236,6,M,M-liberal,1
2013_13-316,2013,Sonia Sotomayor,Kevin K. Russell,23204__0_087,23204__0_092,M,6,3,3,222,168,54,liberal,liberal,3,1,0,2,1,11.904761904761905,18.51851851851852,4,0,163,33,F,M-liberal,1
2013_13-316,2013,Stephen G. Breyer,Kevin K. Russell,23204__0_093,23204__0_096,M,4,2,2,222,72,150,liberal,liberal,3,1,0,0,0,0.0,0.0,2,0,0,0,M,M-liberal,1
2013_13-316,2013,Elena Kagan,Anthony A. Yang,23204__1_000,23204__1_003,M,4,2,2,408,218,190,conservative,liberal,10,1,0,1,0,4.587155963302752,0.0,1,0,79,0,F,M-conservative,0
2013_13-316,2013,Stephen G. Breyer,Anthony A. Yang,23204__1_010,23204__1_025,M,16,8,8,491,163,328,conservative,liberal,10,1,0,5,2,30.67484662576687,6.097560975609756,5,3,138,36,M,M-conservative,0
2013_13-316,2013,Sonia Sotomayor,Anthony A. Yang,23204__1_028,23204__1_031,M,4,2,2,191,121,70,conservative,liberal,10,1,0,2,0,16.52892561983471,0.0,2,1,121,0,F,M-conservative,0
2013_13-316,2013,Stephen G. Breyer,Anthony A. Yang,23204__1_032,23204__1_035,M,4,2,2,168,88,80,conservative,liberal,10,1,0,2,0,22.727272727272727,0.0,3,1,88,0,M,M-conservative,0
2013_13-316,2013,Elena Kagan,Anthony A. Yang,23204__1_044,23204__1_049,M,6,3,3,505,266,239,conservative,liberal,10,1,0,1,0,3.7593984962406015,0.0,6,4,34,0,F,M-conservative,0
2013_13-316,2013,Antonin Scalia,Anthony A. Yang,23204__1_050,23204__1_055,M,6,3,3,73,25,48,conservative,conservative,10,1,0,1,0,40.0,0.0,2,2,15,0,M,M-conservative,1
2013_13-316,2013,Anthony M. Kennedy,Anthony A. Yang,23204__1_056,23204__1_059,M,4,2,2,119,42,77,conservative,conservative,10,1,0,1,0,23.80952380952381,0.0,1,2,35,0,M,M-conservative,1
2013_13-316,2013,Anthony M. Kennedy,Anthony A. Yang,23204__1_069,23204__1_072,M,4,2,2,187,159,28,conservative,conservative,10,1,0,1,0,6.289308176100629,0.0,2,2,13,0,M,M-conservative,1
2013_13-316,2013,Sonia Sotomayor,Anthony A. Yang,23204__1_073,23204__1_082,M,10,5,5,372,269,103,conservative,liberal,10,1,0,3,0,11.152416356877323,0.0,7,1,186,0,F,M-conservative,0
2013_13-316,2013,Anthony M. Kennedy,Anthony A. Yang,23204__1_083,23204__1_086,M,4,2,2,157,55,102,conservative,conservative,10,1,0,2,0,36.36363636363637,0.0,2,5,55,0,M,M-conservative,1
2013_13-316,2013,Sonia Sotomayor,Anthony A. Yang,23204__1_093,23204__1_096,M,4,2,2,282,257,25,conservative,liberal,10,1,0,0,0,0.0,0.0,1,0,0,0,F,M-conservative,0
2013_13-316,2013,Elena Kagan,Anthony A. Yang,23204__1_097,23204__1_100,M,4,2,2,196,37,159,conservative,liberal,10,1,0,0,0,0.0,0.0,0,2,0,0,F,M-conservative,0
2013_13-316,2013,Samuel A. Alito Jr.,Anthony A. Yang,23204__1_105,23204__1_108,M,4,2,2,111,45,66,conservative,conservative,10,1,0,1,0,22.22222222222222,0.0,0,0,7,0,M,M-conservative,1
2013_13-316,2013,Elena Kagan,Anthony A. Yang,23204__1_113,23204__1_120,M,8,4,4,370,193,177,conservative,liberal,10,1,0,3,0,15.544041450777202,0.0,4,1,113,0,F,M-conservative,0
2013_13-316,2013,Samuel A. Alito Jr.,Anthony A. Yang,23204__1_121,23204__1_124,M,4,2,2,213,94,119,conservative,conservative,10,1,0,2,1,21.27659574468085,8.403361344537815,3,4,94,5,M,M-conservative,1
2013_13-316,2013,Sonia Sotomayor,Kevin K. Russell,23204__2_006,23204__2_009,M,4,2,2,188,116,72,liberal,liberal,3,1,0,2,0,17.24137931034483,0.0,3,0,116,0,F,M-liberal,1
2013_13-316,2013,Samuel A. Alito Jr.,Kevin K. Russell,23204__2_010,23204__2_019,M,10,5,5,498,368,130,liberal,conservative,3,1,0,1,0,2.717391304347826,0.0,6,3,24,0,M,M-liberal,0
2012_11-345,2012,Sonia Sotomayor,Bert W. Rein,21587__0_004,21587__0_025,M,22,11,11,573,412,161,conservative,liberal,0,0,0,7,4,16.990291262135923,24.84472049689441,12,4,313,40,F,M-conservative,0
2012_11-345,2012,Antonin Scalia,Bert W. Rein,21587__0_027,21587__0_030,M,4,2,2,209,145,64,conservative,conservative,0,0,0,0,0,0.0,0.0,1,2,0,0,M,M-conservative,1
2012_11-345,2012,Stephen G. Breyer,Bert W. Rein,21587__0_031,21587__0_036,M,6,3,3,273,113,160,conservative,liberal,0,0,0,1,0,8.849557522123893,0.0,3,2,93,0,M,M-conservative,0
2012_11-345,2012,Ruth Bader Ginsburg,Bert W. Rein,21587__0_037,21587__0_040,M,4,2,2,178,70,108,conservative,liberal,0,0,0,2,0,28.571428571428573,0.0,1,1,70,0,F,M-conservative,0
2012_11-345,2012,Antonin Scalia,Bert W. Rein,21587__0_043,21587__0_050,M,8,4,4,148,78,70,conservative,conservative,0,0,0,2,0,25.641025641025642,0.0,4,2,60,0,M,M-conservative,1
2012_11-345,2012,Antonin Scalia,Bert W. Rein,21587__0_054,21587__0_061,M,8,4,4,207,149,58,conservative,conservative,0,0,0,3,0,20.13422818791946,0.0,5,1,118,0,M,M-conservative,1
2012_11-345,2012,Sonia Sotomayor,Bert W. Rein,21587__0_062,21587__0_067,M,6,3,3,244,75,169,conservative,liberal,0,0,0,1,0,13.333333333333334,0.0,2,4,22,0,F,M-conservative,0
2012_11-345,2012,Stephen G. Breyer,Bert W. Rein,21587__0_071,21587__0_074,M,4,2,2,266,181,85,conservative,liberal,0,0,0,1,0,5.524861878453039,0.0,6,3,8,0,M,M-conservative,0
2012_11-345,2012,Sonia Sotomayor,Bert W. Rein,21587__0_075,21587__0_094,M,20,10,10,774,420,354,conservative,liberal,0,0,0,6,0,14.285714285714286,0.0,12,2,194,0,F,M-conservative,0
2012_11-345,2012,Ruth Bader Ginsburg,Bert W. Rein,21587__0_097,21587__0_100,M,4,2,2,171,95,76,conservative,liberal,0,0,0,2,0,21.05263157894737,0.0,4,2,95,0,F,M-conservative,0
2012_11-345,2012,Anthony M. Kennedy,Bert W. Rein,21587__0_105,21587__0_114,M,10,5,5,358,203,155,conservative,conservative,0,0,0,3,2,14.77832512315271,12.903225806451612,6,5,12,43,M,M-conservative,1
